order_id,customer_id,estimated_delivery_date,order_date,order_status,total_price
03657457,88364817,06/08/2023,05/08/2023,pending,174.98
19716746,28626471,20/09/2022,18/09/2022,cancelled,70.26
90282911,74061236,27/03/2023,24/03/2023,pending,410.32
77379849,66862497,05/03/2022,28/02/2022,shipped,964.72
45847175,45937283,10/11/2023,06/11/2023,shipped,33.60
45371504,81658099,25/11/2023,21/11/2023,cancelled,892.82
64572549,50257974,17/06/2022,16/06/2022,pending,228.27
86853085,14357788,05/06/2020,02/06/2020,shipped,87.54
85146771,46208562,12/11/2021,11/11/2021,pending,303.08
68117479,36151464,19/10/2023,18/10/2023,cancelled,115.92
67388895,51511955,05/04/2023,31/03/2023,cancelled,3438.93
46101647,41640225,04/08/2022,01/08/2022,pending,1877.69
86610402,38923249,08/03/2020,02/03/2020,shipped,19.72
16410023,30106965,04/05/2022,02/05/2022,cancelled,247.94
91824113,29621541,07/07/2023,05/07/2023,shipped,55.70
57822586,67875808,27/09/2022,22/09/2022,cancelled,211.44
94106795,69697406,13/11/2023,11/11/2023,shipped,357.48
80597334,36443472,27/01/2021,25/01/2021,pending,298.38
03657457,34086812,19/06/2020,14/06/2020,pending,174.98
51049802,61574711,29/11/2022,23/11/2022,shipped,44.88
87443261,14214930,09/11/2023,04/11/2023,shipped,240.89
69351327,83289665,21/11/2020,19/11/2020,pending,74.75
75873177,76539253,24/05/2020,18/05/2020,pending,336.94
40312436,72006954,08/02/2022,04/02/2022,pending,22.39
46510186,76686095,16/04/2020,12/04/2020,shipped,823.72
71159365,87596239,12/02/2023,09/02/2023,shipped,323.71
46510186,55912359,09/01/2021,07/01/2021,shipped,823.72
04757508,82414253,15/09/2020,13/09/2020,pending,2135.18
58394731,13257458,22/06/2021,21/06/2021,shipped,4275.94
62587519,42100757,24/08/2022,21/08/2022,shipped,174.56
77472818,49748619,10/04/2021,09/04/2021,shipped,2264.04
22771952,90835678,19/03/2021,17/03/2021,shipped,175.80
03315524,84047612,02/02/2020,30/01/2020,cancelled,376.95
65057962,66935931,26/08/2021,23/08/2021,pending,1754.32
15542111,11208987,18/09/2021,17/09/2021,pending,529.83
65524117,80590602,31/05/2023,25/05/2023,shipped,322.30
53125442,17386542,25/03/2021,22/03/2021,pending,339.66
79294424,34476059,26/09/2022,25/09/2022,cancelled,199.22
68092251,82719439,23/06/2020,19/06/2020,cancelled,606.50
03679503,52039805,06/01/2022,01/01/2022,cancelled,571.16
39490060,39782738,01/09/2022,26/08/2022,shipped,97.58
65388530,10185721,31/01/2022,26/01/2022,shipped,252.85
37582027,30497986,21/05/2023,18/05/2023,cancelled,1162.11
50711319,05998701,26/04/2022,21/04/2022,shipped,3759.32
93546119,87495017,10/08/2020,05/08/2020,cancelled,37.76
30221424,27428833,06/06/2022,31/05/2022,cancelled,568.38
56000085,20180721,17/07/2023,15/07/2023,cancelled,1121.56
78837907,42889914,28/08/2021,27/08/2021,pending,303.60
59304408,06943597,17/07/2021,11/07/2021,pending,1075.34
86028899,24750687,24/08/2023,20/08/2023,cancelled,134.10
72937322,60271981,19/11/2023,14/11/2023,pending,502.36
49757772,68909524,24/10/2021,18/10/2021,pending,84.74
72981150,90797965,20/03/2023,16/03/2023,cancelled,1126.66
03315524,06808125,29/11/2023,25/11/2023,cancelled,376.95
90702526,15321017,28/10/2022,24/10/2022,pending,157.22
09058772,51092966,18/04/2022,16/04/2022,pending,241.64
92015999,86829179,21/06/2020,18/06/2020,cancelled,633.91
89004822,71217599,02/02/2022,27/01/2022,shipped,168.05
27640843,10232022,02/01/2021,31/12/2020,pending,25.72
50255697,62255383,17/03/2022,14/03/2022,cancelled,211.93
80435684,22927537,14/06/2020,10/06/2020,pending,2220.47
90563002,54888648,13/12/2021,12/12/2021,shipped,450.24
20618287,71664147,07/12/2022,06/12/2022,shipped,161.06
20753387,54542010,11/11/2021,06/11/2021,shipped,95.24
87807214,49216990,02/08/2022,31/07/2022,pending,137.40
87114413,10326331,18/01/2023,15/01/2023,pending,545.06
84920578,89806612,07/05/2020,04/05/2020,cancelled,544.52
65367548,58533673,19/07/2021,18/07/2021,shipped,156.17
98509050,48331714,23/05/2022,22/05/2022,pending,95.19
60341662,28697666,01/08/2022,31/07/2022,pending,951.59
48543657,48141587,15/01/2023,11/01/2023,cancelled,239.40
21827097,52243351,22/11/2020,19/11/2020,cancelled,249.14
63480275,39524742,29/07/2020,23/07/2020,shipped,136.84
89486900,00900251,24/05/2021,19/05/2021,pending,230.08
03292724,25225403,29/05/2022,24/05/2022,pending,576.32
20666044,14834627,15/11/2020,10/11/2020,cancelled,1827.57
67338040,51026313,12/07/2020,06/07/2020,shipped,190.76
89004822,54050595,14/10/2022,11/10/2022,shipped,168.05
65057962,63297574,13/06/2022,08/06/2022,pending,1754.32
64907029,46395615,27/11/2023,25/11/2023,cancelled,287.58
18948450,24294719,06/02/2022,02/02/2022,pending,2073.48
28203432,27938051,09/10/2021,07/10/2021,cancelled,98.31
77379849,74892851,11/01/2023,05/01/2023,shipped,964.72
71266599,46616608,06/10/2022,01/10/2022,cancelled,1810.70
10619062,79508806,21/09/2022,16/09/2022,pending,701.68
42624768,16636875,19/01/2020,16/01/2020,cancelled,326.32
00957676,16855307,06/10/2021,01/10/2021,cancelled,21.76
50920515,05159761,20/07/2022,17/07/2022,pending,281.04
50848390,92668443,21/11/2021,15/11/2021,shipped,83.91
23568438,03766287,11/08/2022,05/08/2022,pending,55.97
39498128,89044632,20/11/2023,14/11/2023,shipped,111.07
52384013,96335831,04/05/2021,02/05/2021,cancelled,264.70
90631495,14853002,20/02/2022,14/02/2022,pending,67.50
07808024,47736317,11/08/2023,10/08/2023,cancelled,27.97
40518613,63968674,30/09/2022,24/09/2022,cancelled,569.63
85916120,64250982,07/04/2023,02/04/2023,pending,76.09
20807540,33212511,01/04/2020,30/03/2020,pending,1381.60
93811481,29048445,09/08/2020,04/08/2020,cancelled,125.86
07948817,88220861,24/07/2022,21/07/2022,pending,81.84
36101119,80069438,22/10/2023,19/10/2023,cancelled,183.87
79920881,29487277,30/06/2020,27/06/2020,shipped,238.71
22020680,06627232,05/04/2021,02/04/2021,pending,117.09
89311696,73785041,16/04/2021,11/04/2021,pending,26.90
67388895,06480866,03/08/2020,29/07/2020,cancelled,3438.93
64361992,39051885,16/11/2023,13/11/2023,cancelled,720.06
55137493,34959677,18/03/2020,17/03/2020,shipped,384.67
27157742,06445660,31/05/2022,29/05/2022,shipped,181.42
63348791,87412635,15/05/2020,14/05/2020,pending,275.16
06380631,97455813,14/07/2023,08/07/2023,cancelled,425.21
79544418,60059646,15/11/2020,12/11/2020,pending,17.07
79222272,69189074,09/06/2020,05/06/2020,cancelled,100.96
49382924,29764431,10/04/2020,06/04/2020,shipped,48.53
22417782,98498209,21/08/2023,16/08/2023,pending,209.46
09058772,66549611,07/06/2022,01/06/2022,pending,241.64
26547998,02411624,10/07/2021,08/07/2021,cancelled,1435.46
33735097,34713608,11/01/2020,07/01/2020,shipped,460.24
37088534,82109446,18/04/2020,17/04/2020,cancelled,401.63
11137284,71565222,06/01/2021,05/01/2021,pending,171.05
77095721,43621892,02/10/2022,27/09/2022,shipped,108.96
82649745,91740993,21/05/2021,17/05/2021,pending,259.95
92872865,89193098,24/08/2022,19/08/2022,pending,1024.40
84735164,10770778,09/02/2022,05/02/2022,cancelled,331.92
72312262,48221361,24/10/2022,22/10/2022,shipped,1390.10
68092251,18107474,08/11/2022,04/11/2022,cancelled,606.50
61586140,66495619,23/12/2020,19/12/2020,shipped,46.13
30234579,79002867,03/07/2020,29/06/2020,cancelled,101.84
53008391,75323989,15/05/2021,10/05/2021,cancelled,75.37
18948450,30826573,12/05/2021,07/05/2021,pending,2073.48
88662517,80794636,20/04/2022,17/04/2022,shipped,165.27
48831743,38901842,13/01/2020,12/01/2020,shipped,441.68
96538737,90072198,11/10/2022,09/10/2022,shipped,371.64
88219887,05722188,15/01/2021,10/01/2021,shipped,1759.85
57728048,46777175,15/12/2022,09/12/2022,cancelled,36.07
17114180,11301931,22/01/2023,16/01/2023,cancelled,663.23
81438175,92603419,09/04/2022,05/04/2022,pending,81.36
17986954,25111702,14/12/2020,08/12/2020,shipped,3209.56
22607385,29929245,02/04/2020,29/03/2020,cancelled,1404.36
93240095,41619715,08/06/2020,05/06/2020,shipped,103.06
72312262,98178198,12/08/2021,09/08/2021,shipped,1390.10
87443261,96301578,29/10/2021,25/10/2021,shipped,240.89
21701772,55316891,07/01/2023,06/01/2023,shipped,191.62
04757508,05063521,14/07/2020,09/07/2020,pending,2135.18
80755414,49132943,09/02/2020,07/02/2020,cancelled,259.22
58394731,74770163,27/08/2021,22/08/2021,shipped,4275.94
11494282,35428357,20/11/2021,15/11/2021,cancelled,2880.34
57701306,54287297,20/07/2021,15/07/2021,shipped,2218.44
10176855,18350043,06/05/2022,03/05/2022,shipped,33.80
44238821,51760591,09/02/2022,04/02/2022,cancelled,119.16
93828163,09331674,07/11/2020,05/11/2020,cancelled,244.07
78421295,92764519,01/08/2022,30/07/2022,pending,369.86
01257448,65638896,21/03/2021,17/03/2021,shipped,116.76
37368816,69707946,04/08/2022,02/08/2022,cancelled,42.74
36285884,79998089,09/03/2020,07/03/2020,pending,73.20
39879050,13095797,08/02/2020,05/02/2020,cancelled,118.96
79415371,32018608,11/05/2022,05/05/2022,cancelled,451.16
81274876,62420051,11/08/2022,06/08/2022,cancelled,1356.14
81581899,77886394,30/07/2021,25/07/2021,shipped,1615.02
05091675,17014977,31/03/2022,25/03/2022,pending,852.58
39992076,08180574,23/09/2022,22/09/2022,pending,84.62
59314372,27874337,05/11/2020,03/11/2020,cancelled,222.04
29395284,86177838,21/05/2022,19/05/2022,pending,1615.02
18369572,36792787,04/07/2023,02/07/2023,cancelled,125.87
29392100,74060197,08/07/2020,05/07/2020,cancelled,391.53
90519376,92115454,26/08/2020,25/08/2020,cancelled,69.37
66300330,20238954,09/06/2022,06/06/2022,shipped,82.65
60603037,85146160,13/11/2020,07/11/2020,pending,2794.88
23048602,35604849,02/01/2021,28/12/2020,shipped,172.72
13686925,85637934,06/07/2021,05/07/2021,cancelled,483.78
46424272,79742382,22/11/2022,21/11/2022,shipped,470.60
46653527,25274828,24/12/2021,19/12/2021,shipped,2680.17
88228254,90296506,22/08/2021,21/08/2021,pending,2056.98
31465457,37292731,08/08/2022,04/08/2022,cancelled,128.31
03130129,93774814,07/02/2021,01/02/2021,pending,1147.52
71266599,67675619,02/05/2023,26/04/2023,cancelled,1810.70
23480130,01908533,18/05/2020,12/05/2020,pending,1626.33
70823809,54332861,24/08/2023,23/08/2023,cancelled,1338.25
71159365,31884803,15/08/2022,14/08/2022,shipped,323.71
37292606,51965832,30/10/2022,27/10/2022,shipped,1167.80
09539398,46856470,13/01/2022,12/01/2022,pending,133.80
24487193,75217705,06/02/2022,31/01/2022,cancelled,111.88
22020680,60283563,07/09/2023,05/09/2023,pending,117.09
57356108,83255898,12/03/2023,10/03/2023,shipped,532.66
28203432,04633440,24/10/2021,21/10/2021,cancelled,98.31
98153389,83410562,03/04/2021,02/04/2021,pending,61.12
91163763,01514137,08/02/2023,02/02/2023,pending,790.80
84843842,37078591,23/11/2021,18/11/2021,shipped,456.74
87764786,97563734,06/10/2022,01/10/2022,cancelled,150.20
01202888,18183191,11/10/2021,08/10/2021,shipped,180.40
47661988,35284823,05/03/2022,01/03/2022,pending,168.78
41854631,60840028,03/06/2023,28/05/2023,pending,168.96
74860955,59060464,24/03/2020,19/03/2020,pending,275.88
74506627,85289421,31/01/2021,26/01/2021,pending,398.53
59314372,09315263,25/10/2021,21/10/2021,cancelled,222.04
04327307,88734258,04/02/2023,02/02/2023,shipped,68.16
98201593,60222250,15/10/2023,09/10/2023,shipped,129.80
16987091,07284214,12/04/2020,08/04/2020,cancelled,85.48
02378140,89759628,03/05/2023,01/05/2023,pending,425.28
24372153,23095539,04/04/2021,03/04/2021,shipped,325.03
66300330,37269381,29/06/2022,25/06/2022,shipped,82.65
05091675,45130198,16/09/2021,14/09/2021,pending,852.58
77107235,46672059,01/10/2023,25/09/2023,shipped,599.29
98069434,20075067,03/10/2023,30/09/2023,pending,115.53
10533089,87209441,22/07/2021,21/07/2021,cancelled,259.08
56616257,95453259,21/07/2023,20/07/2023,cancelled,64.16
16899006,09644408,27/01/2021,25/01/2021,cancelled,47.99
17159844,37089737,12/07/2020,10/07/2020,cancelled,98.67
01202888,93189453,09/04/2020,03/04/2020,shipped,180.40
98201593,99158438,21/01/2021,18/01/2021,shipped,129.80
01699543,63111483,30/04/2023,27/04/2023,pending,153.51
40243953,54873769,22/11/2023,20/11/2023,pending,4909.33
64026298,81676283,22/09/2022,17/09/2022,shipped,22.12
36223144,68383201,04/03/2022,26/02/2022,cancelled,77.02
24984944,83993809,25/06/2022,20/06/2022,cancelled,1712.72
45092308,03728029,05/09/2023,02/09/2023,cancelled,121.16
89366076,50844243,09/04/2023,06/04/2023,shipped,2099.82
87372548,41737622,08/06/2020,03/06/2020,cancelled,183.68
96284245,39262419,20/09/2020,19/09/2020,cancelled,109.55
77831170,39491564,07/04/2020,04/04/2020,shipped,148.83
91386564,25542085,30/07/2021,27/07/2021,shipped,2422.53
75937186,35723736,20/05/2022,14/05/2022,shipped,175.48
16216346,94899440,04/09/2020,02/09/2020,pending,24.36
87114413,69118813,15/02/2020,12/02/2020,pending,545.06
30723800,68384870,09/06/2022,05/06/2022,shipped,264.97
33176213,97599656,21/08/2023,19/08/2023,shipped,377.20
84843842,85271476,18/02/2020,16/02/2020,shipped,456.74
06863842,03305288,08/02/2022,06/02/2022,shipped,302.83
69119377,32989121,06/06/2022,31/05/2022,cancelled,471.69
17986954,73031131,28/01/2020,27/01/2020,shipped,3209.56
28517562,44063600,29/11/2022,27/11/2022,shipped,1597.98
61031680,77476694,03/12/2023,01/12/2023,pending,1081.55
22731849,13620337,05/02/2021,03/02/2021,pending,27.05
02378140,27804746,04/04/2022,03/04/2022,pending,425.28
03708290,40791690,21/02/2022,16/02/2022,cancelled,92.57
28042519,40550509,26/04/2022,22/04/2022,shipped,1277.63
60341662,82039563,10/03/2021,05/03/2021,pending,951.59
17986954,49649270,28/09/2021,24/09/2021,shipped,3209.56
92528428,58082702,10/03/2021,07/03/2021,pending,388.25
85222025,64802192,18/02/2022,14/02/2022,pending,168.00
42987318,99548768,18/02/2023,17/02/2023,shipped,545.38
42550292,83101727,13/06/2023,10/06/2023,pending,89.32
32972135,39711805,17/03/2021,15/03/2021,cancelled,139.49
80105707,34824744,31/03/2023,28/03/2023,pending,64.14
22794243,01979689,29/10/2022,23/10/2022,shipped,960.08
29343642,02598650,11/04/2023,10/04/2023,shipped,358.40
45040302,44124420,06/07/2022,05/07/2022,shipped,237.45
98510546,94064654,17/08/2021,14/08/2021,shipped,114.31
19756743,74876251,08/07/2020,05/07/2020,cancelled,1293.36
99080704,22587199,22/06/2022,21/06/2022,shipped,2036.12
12775863,26531598,04/09/2023,29/08/2023,pending,70.65
31999065,00266836,22/12/2023,16/12/2023,pending,169.24
14622950,89332621,24/07/2023,18/07/2023,shipped,166.82
06463299,12773007,28/02/2021,26/02/2021,shipped,228.24
31440021,14577864,30/11/2020,27/11/2020,pending,289.73
84567650,71775191,02/02/2020,31/01/2020,cancelled,461.04
92528428,95816938,08/02/2021,02/02/2021,pending,388.25
21915035,68559421,02/01/2024,30/12/2023,cancelled,229.19
18478061,21593470,23/06/2023,20/06/2023,cancelled,136.64
47126210,78100920,19/03/2023,17/03/2023,cancelled,121.65
39483948,81398245,17/08/2020,12/08/2020,pending,51.28
23067107,60532592,17/11/2020,15/11/2020,pending,45.81
89522622,30775336,23/07/2022,17/07/2022,pending,108.96
24631667,44706529,01/04/2021,30/03/2021,cancelled,3592.38
81698546,28412251,10/09/2020,08/09/2020,pending,420.56
15508602,72920949,02/06/2023,29/05/2023,cancelled,73.05
07885850,38252159,12/04/2023,07/04/2023,shipped,58.13
77130265,17421114,29/04/2021,25/04/2021,pending,346.10
98940784,27385860,26/09/2020,24/09/2020,pending,210.67
06380631,12761234,23/05/2023,21/05/2023,cancelled,425.21
03389095,90037702,10/12/2021,08/12/2021,cancelled,160.51
70025580,72691095,24/04/2020,18/04/2020,cancelled,774.76
06380631,19106475,27/02/2023,26/02/2023,cancelled,425.21
38173835,46687292,06/08/2021,02/08/2021,cancelled,1408.99
86086901,78270464,30/01/2020,28/01/2020,pending,41.24
87159184,98748492,30/11/2021,27/11/2021,cancelled,1510.69
16410023,86817407,05/02/2023,03/02/2023,cancelled,247.94
49757772,46182393,23/01/2022,18/01/2022,pending,84.74
53383964,03419385,04/08/2022,01/08/2022,pending,191.96
68479440,03107257,18/08/2022,15/08/2022,cancelled,87.74
61491941,52928247,10/11/2021,04/11/2021,shipped,1564.71
70114071,45162277,21/12/2021,19/12/2021,shipped,82.62
73939553,03655270,11/03/2020,07/03/2020,pending,424.55
70541202,52215495,09/10/2023,07/10/2023,shipped,161.70
03679503,25191556,11/11/2021,07/11/2021,cancelled,571.16
87237659,59744733,09/11/2021,07/11/2021,pending,2272.61
21298124,87803790,02/02/2022,28/01/2022,pending,115.54
28813693,06917514,02/01/2022,28/12/2021,shipped,49.96
01546266,92462108,05/05/2023,03/05/2023,cancelled,431.48
36581301,95619021,13/08/2021,08/08/2021,cancelled,261.24
38250677,94897460,21/09/2022,17/09/2022,cancelled,1321.30
97320509,05752084,18/01/2020,17/01/2020,pending,1660.50
30221424,68445423,15/09/2022,11/09/2022,cancelled,568.38
22020680,52047141,14/08/2021,12/08/2021,pending,117.09
13166836,68818921,11/02/2023,06/02/2023,shipped,41.31
03314835,07681097,21/04/2023,16/04/2023,pending,209.06
39768493,96910047,10/09/2020,04/09/2020,shipped,72.80
49548328,83571033,23/01/2022,22/01/2022,shipped,190.95
52384013,84859247,10/07/2023,06/07/2023,cancelled,264.70
00053828,20504036,07/10/2023,04/10/2023,shipped,1083.65
09539398,44023496,08/06/2023,05/06/2023,pending,133.80
23971654,24031543,13/04/2023,10/04/2023,shipped,117.80
18876479,09460909,19/12/2022,13/12/2022,shipped,93.20
28942101,53256289,17/07/2023,12/07/2023,pending,20.04
46653527,84411421,07/09/2020,03/09/2020,shipped,2680.17
41478928,63738873,15/11/2021,13/11/2021,cancelled,326.10
83307369,02269037,06/05/2022,02/05/2022,shipped,41.95
86581179,76927429,09/04/2021,07/04/2021,shipped,342.68
92528428,85371480,02/03/2021,01/03/2021,pending,388.25
89066689,09822014,07/01/2023,01/01/2023,cancelled,526.67
72981150,30655018,10/11/2022,07/11/2022,cancelled,1126.66
94313132,38273246,06/12/2020,01/12/2020,shipped,197.44
49350080,36837886,29/07/2023,23/07/2023,shipped,1668.51
56616257,25593507,30/05/2023,28/05/2023,cancelled,64.16
90549822,24803537,05/02/2020,30/01/2020,shipped,139.10
49548328,71055085,26/03/2022,24/03/2022,shipped,190.95
92955992,23804837,10/11/2023,08/11/2023,pending,376.16
73845091,15048971,05/12/2020,03/12/2020,cancelled,24.98
75584516,85637300,16/02/2022,14/02/2022,pending,247.19
41478928,06694665,23/06/2022,18/06/2022,cancelled,326.10
94491694,04435399,22/10/2021,19/10/2021,cancelled,244.41
71497690,18345766,25/01/2023,21/01/2023,shipped,183.44
13480726,40679331,27/11/2022,24/11/2022,pending,285.68
48087151,87603620,09/01/2022,03/01/2022,pending,105.63
75169529,29901310,17/10/2020,16/10/2020,cancelled,138.72
99362953,24259222,15/04/2020,12/04/2020,cancelled,191.72
11035424,63824322,03/12/2021,27/11/2021,pending,194.12
63917910,88140644,21/02/2020,19/02/2020,cancelled,49.68
48845574,54344551,23/08/2020,19/08/2020,pending,7.73
07885850,58010497,03/10/2020,29/09/2020,shipped,58.13
05091675,20452155,16/12/2021,15/12/2021,pending,852.58
68545050,53893267,05/05/2022,04/05/2022,cancelled,1588.56
02104407,60857154,13/10/2023,07/10/2023,cancelled,34.98
18478061,45086004,18/02/2022,16/02/2022,cancelled,136.64
89066689,20508723,26/05/2020,24/05/2020,cancelled,526.67
17114180,25015595,07/06/2022,03/06/2022,cancelled,663.23
38250677,41878794,09/07/2022,07/07/2022,cancelled,1321.30
35985868,41907838,31/03/2021,27/03/2021,cancelled,312.36
64303781,51457059,03/07/2022,27/06/2022,cancelled,48.68
77532232,55899512,21/07/2021,15/07/2021,shipped,1231.57
39483948,23200089,24/09/2022,21/09/2022,pending,51.28
69520374,41058327,28/04/2022,26/04/2022,pending,4475.52
85222025,75396135,09/05/2020,07/05/2020,pending,168.00
68114479,48950433,11/05/2023,05/05/2023,pending,80.34
86884280,08121676,16/05/2021,15/05/2021,cancelled,45.22
40706777,42518563,20/06/2022,18/06/2022,cancelled,96.06
97320509,39324580,23/06/2022,22/06/2022,pending,1660.50
96393892,84301628,13/05/2021,08/05/2021,cancelled,1236.32
66323367,68484169,22/08/2022,20/08/2022,shipped,34.68
28727156,65000337,01/10/2020,25/09/2020,pending,1731.88
49601124,19734991,03/11/2020,02/11/2020,pending,57.87
87544293,79636833,29/11/2023,26/11/2023,cancelled,3588.12
09242788,85125848,29/05/2022,25/05/2022,cancelled,205.68
88590412,73451742,03/02/2023,02/02/2023,pending,162.08
21915035,82229196,25/12/2020,22/12/2020,cancelled,229.19
00481988,64885657,23/12/2023,17/12/2023,pending,1052.25
99044916,96145485,20/09/2020,15/09/2020,cancelled,444.24
78460914,47210282,06/06/2020,05/06/2020,shipped,22.40
69351327,03347777,21/05/2020,16/05/2020,pending,74.75
87590337,23642484,18/08/2022,17/08/2022,cancelled,2941.05
11137284,07251712,25/06/2023,19/06/2023,pending,171.05
51247381,96502615,21/05/2020,19/05/2020,cancelled,2338.46
74090856,60703625,02/02/2023,31/01/2023,shipped,402.18
72981150,37998206,27/01/2023,26/01/2023,cancelled,1126.66
36242322,72752085,11/11/2020,07/11/2020,pending,27.16
70823809,15906504,26/03/2023,20/03/2023,cancelled,1338.25
92229152,28834124,08/02/2021,06/02/2021,shipped,622.16
96393892,60355624,02/09/2021,29/08/2021,cancelled,1236.32
26341863,28115224,05/11/2020,31/10/2020,cancelled,61.47
92291212,46803585,02/07/2023,26/06/2023,shipped,187.77
66714579,00303033,18/11/2021,15/11/2021,shipped,1207.32
42825029,88343808,10/10/2021,06/10/2021,cancelled,2759.01
67801737,55541757,05/05/2022,29/04/2022,shipped,24.40
72230482,05055418,26/02/2023,25/02/2023,pending,173.80
30992678,49030800,25/07/2020,24/07/2020,pending,394.72
70201723,37747845,25/07/2021,23/07/2021,shipped,31.73
33232670,34162821,24/05/2021,21/05/2021,pending,108.21
65984505,89857506,10/04/2020,05/04/2020,cancelled,1822.38
23994514,10870065,28/06/2023,22/06/2023,cancelled,2013.20
52384013,88841557,04/04/2022,01/04/2022,cancelled,264.70
17895266,89148404,13/06/2021,12/06/2021,shipped,238.60
79768536,38816333,22/11/2023,21/11/2023,cancelled,1415.50
96538737,23269624,07/01/2023,06/01/2023,shipped,371.64
00970689,27314146,29/01/2022,27/01/2022,cancelled,84.12
79204309,12301685,16/07/2020,14/07/2020,shipped,763.54
65274956,89720398,20/03/2021,19/03/2021,cancelled,40.92
48087151,50289740,06/12/2021,04/12/2021,pending,105.63
98870737,81102467,27/04/2023,22/04/2023,shipped,7425.36
28727156,93066447,27/08/2021,23/08/2021,pending,1731.88
30424334,35941123,30/12/2020,27/12/2020,shipped,522.60
55137493,00933770,18/07/2020,12/07/2020,shipped,384.67
10619062,35723893,09/01/2022,05/01/2022,pending,701.68
96670358,28078763,08/03/2023,07/03/2023,cancelled,48.70
21701772,96997489,02/05/2020,30/04/2020,shipped,191.62
00836350,16030008,11/12/2020,08/12/2020,shipped,618.02
82287306,04752649,14/11/2022,11/11/2022,shipped,132.16
05264250,19232563,29/09/2023,25/09/2023,pending,476.96
05480490,90962684,06/04/2022,05/04/2022,shipped,355.28
25638084,86194631,01/12/2020,27/11/2020,pending,192.42
18369572,25524161,01/05/2022,25/04/2022,cancelled,125.87
74860955,85195348,13/09/2021,10/09/2021,pending,275.88
25672508,04926506,12/09/2023,06/09/2023,cancelled,159.46
64110935,68659773,16/03/2020,15/03/2020,cancelled,163.68
72497686,53257419,31/08/2023,30/08/2023,shipped,306.78
81274876,93009612,23/10/2022,19/10/2022,cancelled,1356.14
34313000,66116169,08/02/2023,07/02/2023,shipped,50.92
61546724,49218756,03/04/2022,28/03/2022,cancelled,158.85
69546043,51486991,06/08/2020,02/08/2020,shipped,402.41
94440522,35735711,04/03/2021,26/02/2021,cancelled,380.48
37727218,72507230,08/01/2020,07/01/2020,shipped,447.42
88219887,82451019,20/07/2020,17/07/2020,shipped,1759.85
20527193,84872555,16/02/2023,14/02/2023,cancelled,186.20
20618287,86419723,14/05/2023,10/05/2023,shipped,161.06
80755414,78295639,03/01/2024,31/12/2023,cancelled,259.22
38388096,86515174,27/03/2022,26/03/2022,shipped,100.96
11494282,66272696,11/03/2022,07/03/2022,cancelled,2880.34
72497686,53867628,15/09/2020,13/09/2020,shipped,306.78
38399894,62392886,09/03/2023,08/03/2023,shipped,153.92
80435684,87696655,23/09/2022,17/09/2022,pending,2220.47
95411335,69134707,06/06/2021,04/06/2021,pending,652.50
62100520,36117220,19/05/2020,13/05/2020,shipped,126.18
15014830,32225244,06/06/2020,04/06/2020,pending,39.44
32332949,53017461,17/02/2022,12/02/2022,cancelled,81.10
71755589,85550960,18/12/2023,15/12/2023,shipped,289.28
25644207,59351092,21/10/2020,16/10/2020,pending,289.36
82707743,38776041,24/10/2022,22/10/2022,shipped,79.57
62744141,68137259,16/12/2020,13/12/2020,shipped,522.04
01727110,12586315,01/08/2023,31/07/2023,shipped,165.05
78334252,33085689,01/01/2023,30/12/2022,shipped,61.12
07311941,52869480,26/09/2023,24/09/2023,cancelled,379.37
77532232,33573765,06/02/2023,02/02/2023,shipped,1231.57
29343642,62149595,26/03/2022,22/03/2022,shipped,358.40
47384154,85079190,31/10/2023,26/10/2023,cancelled,430.95
93828163,69858144,06/02/2022,31/01/2022,cancelled,244.07
94739747,99930355,27/08/2020,25/08/2020,pending,1419.29
01546266,71513388,17/05/2020,13/05/2020,cancelled,431.48
55347329,79902422,11/12/2023,06/12/2023,shipped,76.09
69777987,70693575,01/05/2021,30/04/2021,cancelled,292.42
06955408,39021370,24/06/2020,21/06/2020,pending,115.04
05264250,34021635,02/11/2023,27/10/2023,pending,476.96
80239790,85165405,23/12/2022,18/12/2022,shipped,55.24
01546266,00537942,06/06/2020,02/06/2020,cancelled,431.48
06463299,13331126,20/09/2022,17/09/2022,shipped,228.24
28928855,37205061,06/10/2020,02/10/2020,shipped,174.91
11646435,11190238,10/04/2021,05/04/2021,pending,63.02
81521894,08281230,27/04/2023,21/04/2023,shipped,291.20
53008391,04181650,03/10/2022,01/10/2022,cancelled,75.37
43605201,00117811,15/11/2021,10/11/2021,cancelled,54.99
45040302,23984961,13/08/2023,11/08/2023,shipped,237.45
23480130,15566859,08/10/2021,05/10/2021,pending,1626.33
96437868,55797660,01/07/2021,29/06/2021,pending,1046.51
90563002,72743594,20/05/2020,14/05/2020,shipped,450.24
70823809,68402557,29/01/2023,27/01/2023,cancelled,1338.25
93334209,57012192,10/07/2023,07/07/2023,pending,30.29
42357352,10000539,26/05/2021,21/05/2021,shipped,302.88
45371504,63796615,30/12/2022,26/12/2022,cancelled,892.82
74090856,18143073,17/09/2021,14/09/2021,shipped,402.18
59304408,84927710,19/12/2020,15/12/2020,pending,1075.34
08288765,86876532,27/10/2020,22/10/2020,cancelled,191.70
34736877,19628024,07/04/2020,01/04/2020,pending,836.20
64508392,36008513,19/09/2020,15/09/2020,cancelled,581.07
98940784,18371801,27/11/2020,21/11/2020,pending,210.67
21701772,08530976,02/04/2022,01/04/2022,shipped,191.62
